F,M,name,odds
7,0,Venicia,0
7,0,Verlene,0
7,0,Verneda,0
7,0,Veta,0
7,0,Vicenta,0
7,55,Von,0.8870967741935484
7,0,Vonceil,0
7,0,Vonya,0
7,1421,Wade,0.9950980392156863
7,0,Wannette,0
7,0,Wanona,0
7,0,Wendye,0
7,0,Winda,0
7,0,Winnifred,0
7,0,Winter,0
7,0,Wynde,0
7,0,Yvett,0
7,0,Zadie,0
7,0,Zerlina,0
6,0,Aaronette,0
6,0,Abril,0
6,0,Adora,0
6,6,Adrean,0.5
6,0,Afrika,0
6,0,Aili,0
6,0,Aimie,0
6,0,Akiba,0
6,0,Alacia,0
6,0,Albertine,0
6,716,Alberto,0.9916897506925207
6,0,Aldora,0
6,0,Aleisa,0
6,407,Alfonso,0.9854721549636803
6,0,Alfrieda,0
6,0,Aliesha,0
6,806,Allan,0.9926108374384236
6,0,Allis,0
6,26,Allyn,0.8125
6,0,Alnisa,0
6,0,Altha,0
6,0,Amalie,0
6,0,Amorita,0
6,0,Amybeth,0
6,0,Andrean,0
6,346,Andres,0.9829545454545454
6,13,Andrey,0.6842105263157895
6,0,Andriana,0
6,0,Anegla,0
6,0,Aneita,0
6,0,Anetta,0
6,0,Anganette,0
6,0,Ange,0
6,0,Angeliki,0
6,0,Anglique,0
6,0,Angula,0
6,0,Anica,0
6,0,Anjie,0
6,0,Annastasia,0
6,0,Anneke,0
6,0,Annitta,0
6,0,Anouk,0
6,0,Antonieta,0
6,0,Antonitte,0
6,0,Anupama,0
6,6,Aquilla,0.5
6,16,Ara,0.7272727272727273
6,0,Arcella,0
6,0,Arelis,0
6,0,Argelia,0
6,0,Argentina,0
6,123,Ari,0.9534883720930233
6,0,Aruna,0
6,6,Ashby,0.5
6,0,Ashli,0
6,0,Aspasia,0
6,0,Atlanta,0
6,0,Awanda,0
6,0,Ayana,0
6,0,Balbina,0
6,0,Barara,0
6,0,Batina,0
6,0,Beatrix,0
6,0,Belisa,0
6,0,Bell,0
6,0,Bernardina,0
6,0,Berniece,0
6,0,Bethzaida,0
6,0,Bettyjean,0
6,0,Bibi,0
6,0,Bilinda,0
6,0,Blaire,0
6,0,Blinda,0
6,0,Bobbyjo,0
6,0,Bonna,0
6,0,Bonnetta,0
6,0,Brandelyn,0
6,0,Breanna,0
6,0,Brena,0
6,0,Bridgitt,0
6,0,Bridie,0
6,0,Brigitt,0
6,0,Brocha,0
6,0,Burnette,0
6,0,Calleen,0
6,0,Calley,0
6,0,Camala,0
6,0,Cambria,0
6,0,Camey,0
6,0,Candus,0
6,0,Careen,0
6,0,Caresse,0
6,0,Carlett,0
6,0,Carlinda,0
6,0,Carmie,0
6,0,Carnetta,0
6,0,Carolan,0
6,0,Carolena,0
6,0,Carolette,0
6,0,Carrisa,0
6,0,Carylon,0
6,0,Casilda,0
6,0,Casonya,0
6,0,Catharina,0
6,0,Cathyjo,0
6,0,Catonya,0
6,0,Catrece,0
6,0,Cayla,0
6,0,Celestia,0
6,0,Celisa,0
6,0,Celita,0
6,0,Chalice,0
6,0,Chalon,0
6,0,Chalonda,0
6,0,Chandy,0
6,0,Chantale,0
6,0,Chantaye,0
6,0,Charlet,0
6,0,Charlett,0
6,0,Charlinda,0
6,0,Charma,0
6,0,Charolotte,0
6,0,Charonda,0
6,0,Charrissa,0
6,0,Chelisa,0
6,0,Chelly,0
6,0,Cherity,0
6,0,Cherlynn,0
6,0,Chermaine,0
6,0,Cherrita,0
6,0,Cherylynn,0
6,515,Chester,0.9884836852207294
6,0,Chevonne,0
6,0,Chistine,0
6,0,Chrisa,0
6,0,Chrisanna,0
6,0,Chrishelle,0
6,11,Christien,0.6470588235294118
6,0,Christinea,0
6,0,Christna,0
6,0,Chrysti,0
6,0,Chundra,0
6,0,Cinamon,0
6,0,Clarise,0
6,0,Clarrissa,0
6,6,Claudie,0.5
6,8,Clemmie,0.5714285714285714
6,0,Cleopatra,0
6,0,Clista,0
6,0,Clotilde,0
6,621,Clyde,0.9904306220095693
6,0,Colandra,0
6,0,Collett,0
6,0,Contina,0
6,0,Coraline,0
6,0,Corita,0
6,0,Corolyn,0
6,0,Corona,0
6,0,Correne,0
6,0,Cotrina,0
6,0,Cressa,0
6,0,Crickett,0
6,0,Cristel,0
6,0,Cristella,0
6,0,Cristiana,0
6,0,Cristyn,0
6,0,Cyndra,0
6,0,Cynthea,0
6,0,Cynthina,0
6,0,Cythina,0
6,0,Daisey,0
6,0,Dala,0
6,0,Dalisa,0
6,0,Dalphine,0
6,0,Damara,0
6,0,Dandra,0
6,235,Dane,0.975103734439834
6,0,Danea,0
6,0,Danean,0
6,0,Danella,0
6,0,Danessa,0
6,0,Danisha,0
6,222,Dante,0.9736842105263158
6,0,Danyne,0
6,0,Daphyne,0
6,0,Darchelle,0
6,0,Darena,0
6,262,Darius,0.9776119402985075
6,0,Darling,0
6,0,Darnita,0
6,0,Darolyn,0
6,0,Daronda,0
6,1527,Darrin,0.9960861056751468
6,0,Darsha,0
6,0,Darshell,0
6,61,Daryn,0.9104477611940298
6,0,Daveena,0
6,0,Davene,0
6,0,Dawnielle,0
6,0,Dawnna,0
6,0,Dayana,0
6,0,Deanda,0
6,0,Deanine,0
6,0,Deannie,0
6,0,Deborahann,0
6,0,Deea,0
6,6,Deion,0.5
6,0,Deisha,0
6,0,Delesia,0
6,0,Delfa,0
6,0,Delight,0
6,0,Delmarie,0
6,0,Delmira,0
6,0,Deloria,0
6,0,Delyn,0
6,0,Demonica,0
6,0,Denay,0
6,0,Denea,0
6,0,Denesa,0
6,0,Denika,0
6,0,Denisse,0
6,0,Denitra,0
6,0,Dennell,0
6,0,Denora,0
6,0,Denyce,0
6,0,Deone,0
6,0,Derena,0
6,0,Derra,0
6,0,Derrica,0
6,30,Derry,0.8333333333333334
6,0,Deshea,0
6,5,Deshone,0.45454545454545453
6,0,Desra,0
6,19,Devan,0.76
6,0,Devita,0
6,0,Devonya,0
6,698,Dexter,0.9914772727272727
6,0,Dhana,0
6,0,Diahanna,0
6,0,Dianah,0
6,0,Dianetta,0
6,0,Diantha,0
6,0,Dierdra,0
6,0,Dinamarie,0
6,0,Djuna,0
6,0,Dlisa,0
6,0,Donja,0
6,0,Donnett,0
6,0,Donnielle,0
6,19,Donta,0.76
6,0,Dorann,0
6,0,Dorcia,0
6,0,Doreatha,0
6,0,Dorice,0
6,0,Dream,0
6,8,Duffy,0.5714285714285714
6,0,Edra,0
6,0,Eliane,0
6,0,Elieen,0
6,0,Elinda,0
6,0,Elisabetta,0
6,0,Elli,0
6,0,Ellisha,0
6,0,Embra,0
6,0,Emelyn,0
6,0,Emmeline,0
6,0,Enola,0
6,0,Eppie,0
6,0,Ericha,0
6,0,Erline,0
6,0,Eryka,0
6,0,Estell,0
6,0,Evaleen,0
6,0,Evelynn,0
6,0,Evone,0
6,0,Faithann,0
6,0,Faleshia,0
6,0,Faren,0
6,0,Felisia,0
6,0,Fifi,0
6,0,Fina,0
6,0,Fleur,0
6,0,Fleurette,0
6,0,Franziska,0
6,0,Fredonia,0
6,0,Fritzi,0
6,0,Gabriell,0
6,0,Gaby,0
6,0,Gael,0
6,0,Garnetta,0
6,0,Gayl,0
6,26,Gaylen,0.8125
6,0,Genese,0
6,0,Genetta,0
6,0,Genevive,0
6,1288,Geoffrey,0.9953632148377125
6,0,Geraldene,0
6,1170,Gilbert,0.9948979591836735
6,0,Glee,0
6,0,Glenis,0
6,0,Gloriana,0
6,0,Grazia,0
6,0,Gretel,0
6,0,Grisell,0
6,0,Grissel,0
6,1010,Guy,0.9940944881889764
6,0,Gwendolin,0
6,0,Gwendolynn,0
6,0,Gwenyth,0
6,0,Halina,0
6,129,Harley,0.9555555555555556
6,45,Hayden,0.8823529411764706
6,757,Heath,0.9921363040629095
6,0,Hedi,0
6,0,Heidemarie,0
6,0,Helana,0
6,1034,Herbert,0.9942307692307693
6,0,Hilari,0
6,0,Hildegard,0
6,0,Hinda,0
6,0,Hyla,0
6,0,Iana,0
6,0,Ichelle,0
6,0,Ieshia,0
6,0,Ife,0
6,0,Ildiko,0
6,0,Indra,0
6,0,Indya,0
6,0,Inita,0
6,0,Irina,0
6,569,Isaac,0.9895652173913043
6,0,Ivon,0
6,0,Ivone,0
6,0,Jacelyn,0
6,0,Jacie,0
6,0,Jackquelyn,0
6,0,Jacquese,0
6,0,Jael,0
6,0,Jaleh,0
6,0,Jalyn,0
6,0,Jamella,0
6,0,Jamellah,0
6,0,Jametta,0
6,0,Jamilla,0
6,0,Janica,0
6,0,Jaquel,0
6,0,Jaquita,0
6,0,Javette,0
6,0,Jaya,0
6,0,Jaycee,0
6,0,Jaynie,0
6,0,Jeanean,0
6,0,Jeanenne,0
6,0,Jeanita,0
6,0,Jeannelle,0
6,0,Jeffifer,0
6,0,Jelene,0
6,0,Jemima,0
6,0,Jenea,0
6,0,Jenetta,0
6,0,Jenevieve,0
6,0,Jenipher,0
6,0,Jennetta,0
6,0,Jennice,0
6,0,Jennifr,0
6,0,Jennilyn,0
6,0,Jeny,0
6,43,Jere,0.8775510204081632
6,0,Jeriann,0
6,0,Jerica,0
6,0,Jerie,0
6,0,Jerlyn,0
6,0,Jessalyn,0
6,0,Jetaun,0
6,0,Joane,0
6,0,Joanmarie,0
6,0,Jobi,0
6,0,Jodel,0
6,0,Joeanna,0
6,0,Joeli,0
6,26,Johann,0.8125
6,0,Johnelle,0
6,0,Johnsie,0
6,0,Jola,0
6,0,Jolaine,0
6,0,Joleene,0
6,0,Jonella,0
6,21,Jory,0.7777777777777778
6,0,Josey,0
6,0,Josiane,0
6,0,Juanice,0
6,0,Judiann,0
6,0,Judyth,0
6,0,Junie,0
6,0,Kacee,0
6,0,Kajsa,0
6,0,Kaliope,0
6,0,Kalliope,0
6,0,Kammi,0
6,0,Kana,0
6,0,Karlen,0
6,0,Karra,0
6,0,Katalin,0
6,0,Katharyn,0
6,0,Katheen,0
6,0,Kathlee,0
6,0,Kathleene,0
6,0,Kavita,0
6,0,Kawanis,0
6,0,Kaya,0
6,0,Keana,0
6,0,Kechia,0
6,0,Kelee,0
6,0,Kellea,0
6,0,Kendria,0
6,0,Kenja,0
6,669,Kenny,0.9911111111111112
6,1152,Kent,0.9948186528497409
6,0,Kerilyn,0
6,0,Kerra,0
6,0,Kerrilynn,0
6,0,Kerryanne,0
6,0,Kesa,0
6,0,Ketra,0
6,0,Keyla,0
6,7,Kier,0.5384615384615384
6,44,Kieran,0.88
6,0,Kima,0
6,0,Kimley,0
6,0,Kimly,0
6,0,Kimmerly,0
6,0,Kimra,0
6,0,Kimyetta,0
6,0,Kinita,0
6,0,Kiya,0
6,0,Klarissa,0
6,0,Kora,0
6,0,Korine,0
6,0,Kresha,0
6,0,Krissi,0
6,0,Kristey,0
6,0,Kristiane,0
6,0,Kristol,0
6,0,Krysia,0
6,0,Krystyn,0
6,2197,Kurt,0.9972764412165229
6,0,Kwana,0
6,0,Kymberlee,0
6,0,Lachaun,0
6,0,Lacreta,0
6,0,Lagena,0
6,0,Lajean,0
6,0,Lajeana,0
6,0,Lalaina,0
6,0,Lalanya,0
6,0,Lalinda,0
6,0,Lamanda,0
6,0,Lametra,0
6,0,Lamia,0
6,0,Lamonda,0
6,0,Lanay,0
6,0,Lanet,0
6,0,Laquinta,0
6,0,Laquisha,0
6,0,Lareina,0
6,0,Larene,0
6,0,Laretta,0
6,0,Larra,0
6,9,Larrie,0.6
6,0,Lasha,0
6,0,Lashae,0
6,0,Lashaon,0
6,0,Lashel,0
6,0,Lashondra,0
6,0,Lashonia,0
6,0,Lashonn,0
6,0,Latanza,0
6,0,Latesa,0
6,0,Latonyia,0
6,0,Latrenia,0
6,0,Laurenda,0
6,0,Lauriann,0
6,0,Laurina,0
6,0,Lavra,0
6,5,Lawren,0.45454545454545453
6,0,Laya,0
6,0,Lazette,0
6,0,Leangela,0
6,0,Leeta,0
6,0,Leetta,0
6,0,Leiann,0
6,0,Leilah,0
6,0,Leisl,0
6,10,Leith,0.625
6,0,Lelah,0
6,703,Leo,0.9915373765867419
6,0,Leonia,0
6,0,Leonie,0
6,0,Leontine,0
6,0,Lessa,0
6,0,Lesslie,0
6,0,Lestine,0
6,0,Lesvia,0
6,0,Letia,0
6,0,Letina,0
6,0,Letizia,0
6,0,Levonne,0
6,0,Lillia,0
6,6,Lin,0.5
6,0,Lindi,0
6,8,Linell,0.5714285714285714
6,0,Linnet,0
6,0,Lisett,0
6,0,Litisha,0
6,0,Lizzy,0
6,0,Loma,0
6,11,Lonie,0.6470588235294118
6,0,Lorain,0
6,0,Loralyn,0
6,0,Loranda,0
6,0,Loreal,0
6,0,Lorian,0
6,0,Lorilei,0
6,0,Loris,0
6,0,Lorrina,0
6,0,Loryn,0
6,0,Loucinda,0
6,0,Lourdez,0
6,0,Lucero,0
6,539,Luke,0.9889908256880734
6,0,Luv,0
6,0,Luwanda,0
6,0,Lycia,0
6,0,Lynde,0
6,0,Lyndie,0
6,0,Lynel,0
6,0,Lynise,0
6,0,Lynlee,0
6,0,Lytonia,0
6,0,Lywanda,0
6,0,Madalena,0
6,27,Madison,0.8181818181818182
6,0,Magalis,0
6,0,Magan,0
6,0,Magaret,0
6,0,Magdaline,0
6,0,Maisie,0
6,0,Makela,0
6,0,Malisia,0
6,0,Malta,0
6,0,Manal,0
6,0,Mandee,0
6,0,Mania,0
6,0,Manon,0
6,0,Maral,0
6,0,Marcianne,0
6,0,Marcina,0
6,0,Mardee,0
6,0,Maree,0
6,0,Margareta,0
6,0,Margarite,0
6,0,Marijean,0
6,0,Marisabel,0
6,0,Mariya,0
6,0,Marlean,0
6,0,Marlyce,0
6,0,Marnae,0
6,0,Marnette,0
6,0,Marnia,0
6,0,Marnita,0
6,0,Marshawn,0
6,0,Martricia,0
6,0,Marvene,0
6,0,Matasha,0
6,0,Maylene,0
6,0,Mechel,0
6,0,Meda,0
6,0,Megen,0
6,0,Mellany,0
6,0,Mellinda,0
6,0,Mellony,0
6,0,Melvia,0
6,0,Mercedez,0
6,0,Merci,0
6,0,Merianne,0
6,0,Merie,0
6,8,Merlyn,0.5714285714285714
6,0,Merryl,0
6,0,Mery,0
6,0,Michala,0
6,0,Micheale,0
6,0,Michellie,0
6,0,Michellle,0
6,0,Michille,0
6,56,Micky,0.9032258064516129
6,0,Mija,0
6,0,Milessa,0
6,0,Milicent,0
6,0,Milly,0
6,0,Minka,0
6,0,Mironda,0
6,0,Mistee,0
6,0,Mitra,0
6,0,Monda,0
6,0,Mone,0
6,0,Monie,0
6,0,Monnie,0
6,0,Montica,0
6,0,Montra,0
6,330,Monty,0.9821428571428571
6,0,Moraima,0
6,0,Morayma,0
6,0,Muna,0
6,0,Mundy,0
6,0,Myrta,0
6,0,Naja,0
6,0,Naoma,0
6,0,Natalina,0
6,0,Natha,0
6,0,Nealie,0
6,0,Nedine,0
6,0,Nefertari,0
6,0,Neko,0
6,0,Nessa,0
6,0,Ngela,0
6,0,Nickolette,0
6,0,Nicoe,0
6,0,Nikisha,0
6,0,Nilka,0
6,0,Nilla,0
6,0,Ninon,0
6,0,Nneka,0
6,0,Noele,0
6,0,Norita,0
6,0,Nya,0
6,0,Nyoka,0
6,0,Obdulia,0
6,0,Olinda,0
6,0,Olwyn,0
6,0,Omaida,0
6,553,Omar,0.9892665474060823
6,0,Ondria,0
6,0,Oona,0
6,0,Orfelinda,0
6,0,Orissa,0
6,0,Orit,0
6,0,Orlean,0
6,0,Ortencia,0
6,241,Owen,0.9757085020242915
6,0,Pamie,0
6,88,Parrish,0.9361702127659575
6,0,Patrcia,0
6,0,Patrecia,0
6,0,Patricie,0
6,0,Patrise,0
6,0,Pattiann,0
6,0,Pattijo,0
6,0,Pauleen,0
6,0,Paulene,0
6,0,Paulla,0
6,0,Pegeen,0
6,0,Peni,0
6,0,Petina,0
6,0,Phylliss,0
6,0,Pola,0
6,0,Porchia,0
6,0,Porsha,0
6,0,Precilla,0
6,0,Providencia,0
6,0,Qiana,0
6,0,Quentella,0
6,0,Quiana,0
6,0,Quintonia,0
6,0,Rachella,0
6,0,Radine,0
6,0,Raena,0
6,0,Raeshawn,0
6,0,Raffaela,0
6,0,Raffaella,0
6,0,Ragan,0
6,0,Rainee,0
6,0,Ralonda,0
6,10,Rama,0.625
6,0,Ramonica,0
6,52,Ramsey,0.896551724137931
6,0,Ranay,0
6,0,Ranie,0
6,0,Ravonda,0
6,0,Raymona,0
6,0,Reeda,0
6,0,Refugia,0
6,0,Reginna,0
6,0,Reida,0
6,0,Reisha,0
6,12,Remi,0.6666666666666666
6,0,Reneta,0
6,0,Renu,0
6,0,Reshawn,0
6,0,Reshonda,0
6,0,Ressie,0
6,249,Reuben,0.9764705882352941
6,0,Rexanne,0
6,0,Richa,0
6,0,Rivkah,0
6,9,Robi,0.6
6,0,Rockell,0
6,253,Rocky,0.9768339768339769
6,0,Rocquel,0
6,0,Rogene,0
6,0,Romina,0
6,0,Romonia,0
6,0,Ronee,0
6,0,Ronia,0
6,0,Ronice,0
6,0,Ronie,0
6,0,Ronique,0
6,0,Ronnica,0
6,0,Rosaleen,0
6,0,Rosary,0
6,0,Roya,0
6,0,Royetta,0
6,0,Rufina,0
6,0,Sabryna,0
6,0,Sagrario,0
6,0,Sahara,0
6,0,Saira,0
6,0,Sallye,0
6,0,Sammye,0
6,0,Sandar,0
6,0,Sandrea,0
6,0,Sativa,0
6,0,Savina,0
6,0,Scheherazade,0
6,0,Schwanda,0
6,0,Seleste,0
6,0,Sendy,0
6,0,Seprina,0
6,0,Shaela,0
6,18,Shain,0.75
6,0,Shalee,0
6,0,Shalom,0
6,0,Shamane,0
6,0,Shanice,0
6,0,Shanine,0
6,0,Shanique,0
6,0,Shannell,0
6,0,Shannone,0
6,0,Shantae,0
6,0,Shantele,0
6,0,Shantina,0
6,0,Sharay,0
6,0,Sharel,0
6,0,Sharlean,0
6,0,Sharmila,0
6,0,Shary,0
6,0,Shauntelle,0
6,0,Shawnalee,0
6,0,Shawneen,0
6,0,Shawni,0
6,0,Shawnia,0
6,0,Shawnise,0
6,0,Shawntae,0
6,0,Shayleen,0
6,0,Sheletta,0
6,0,Shenee,0
6,0,Shenia,0
6,0,Shenice,0
6,0,Shenika,0
6,0,Sheniqua,0
6,0,Sheral,0
6,0,Shereda,0
6,0,Shereta,0
6,0,Sherlonda,0
6,0,Sherrone,0
6,0,Shilonda,0
6,0,Shinell,0
6,0,Shirlena,0
6,0,Shirlyn,0
6,0,Shlonda,0
6,0,Sholanda,0
6,0,Sholonda,0
6,0,Shondi,0
6,0,Shonetta,0
6,0,Shoni,0
6,0,Shonita,0
6,0,Shoshannah,0
6,6,Shown,0.5
6,0,Shuana,0
6,0,Shuntell,0
6,0,Shuree,0
6,0,Signa,0
6,0,Sita,0
6,19,Sky,0.76
6,8,Sonnie,0.5714285714285714
6,0,Stachia,0
6,0,Stanya,0
6,0,Starlena,0
6,0,Stasi,0
6,0,Stefanee,0
6,0,Stefenie,0
6,0,Stephaney,0
6,0,Stephanne,0
6,0,Stephie,0
6,0,Stevette,0
6,0,Stracy,0
6,769,Stuart,0.9922580645161291
6,0,Sujata,0
6,0,Surena,0
6,0,Tabaitha,0
6,0,Tabathia,0
6,0,Tabbetha,0
6,0,Taia,0
6,0,Talea,0
6,0,Talithia,0
6,0,Talli,0
6,0,Tamalyn,0
6,0,Tamber,0
6,0,Tameca,0
6,0,Tamecia,0
6,0,Tameeka,0
6,0,Tamina,0
6,0,Tammitha,0
6,0,Tammyjo,0
6,0,Tamrah,0
6,0,Tamsin,0
6,0,Tanasha,0
6,0,Tanaya,0
6,0,Tange,0
6,0,Tanishia,0
6,0,Taniya,0
6,0,Tannia,0
6,0,Tannis,0
6,0,Taree,0
6,0,Tarji,0
6,0,Tassie,0
6,0,Tawania,0
6,0,Tawonda,0
6,0,Tawonna,0
6,0,Tearsa,0
6,0,Telena,0
6,0,Telesa,0
6,0,Telitha,0
6,0,Temika,0
6,0,Tempest,0
6,0,Terah,0
6,594,Terence,0.99
6,0,Terika,0
6,0,Terrena,0
6,0,Terrianne,0
6,0,Tersia,0
6,0,Tewanna,0
6,0,Thereas,0
6,0,Thia,0
6,0,Tiffane,0
6,0,Tiffeney,0
6,0,Tila,0
6,0,Timothea,0
6,0,Tinita,0
6,0,Tiphany,0
6,0,Tirra,0
6,0,Tiya,0
6,0,Tiziana,0
6,0,Tondrea,0
6,0,Toneka,0
6,0,Tonica,0
6,0,Tonji,0
6,0,Tonyette,0
6,0,Topeka,0
6,0,Toyota,0
6,0,Trayci,0
6,0,Treasure,0
6,0,Trema,0
6,28,Tremayne,0.8235294117647058
6,0,Trenae,0
6,0,Trenny,0
6,866,Trent,0.9931192660550459
6,0,Trilby,0
6,0,Tristina,0
6,6,Troi,0.5
6,0,Twanette,0
6,0,Tyelise,0
6,0,Tyrena,0
6,0,Tzipora,0
6,0,Ulisa,0
6,0,Ulrike,0
6,0,Uma,0
6,0,Umeki,0
6,0,Unice,0
6,0,Ursala,0
6,35,Valentine,0.8536585365853658
6,0,Valetta,0
6,0,Vaness,0
6,0,Velina,0
6,0,Vennie,0
6,0,Veola,0
6,0,Vergie,0
6,0,Verita,0
6,65,Vern,0.9154929577464789
6,0,Vernica,0
6,0,Veronia,0
6,0,Vesna,0
6,0,Vicktoria,0
6,0,Vielka,0
6,0,Virjinia,0
6,0,Viveca,0
6,0,Vontella,0
6,0,Wander,0
6,0,Willena,0
6,0,Willisa,0
6,0,Wynell,0
6,21,Wynn,0.7777777777777778
6,0,Xandra,0
6,0,Xanthe,0
6,0,Yamira,0
6,0,Yavonda,0
6,0,Yitty,0
6,0,Ylanda,0
6,0,Yocasta,0
6,0,Yona,0
6,0,Ysabel,0
6,0,Yuette,0
6,559,Zachary,0.9893805309734514
6,0,Zada,0
6,0,Zenda,0
6,0,Zipporah,0
6,0,Zoey,0
6,0,Zoi,0
6,0,Zonna,0
5,0,Abigal,0
5,0,Abigale,0
5,0,Abigayle,0
5,0,Adalia,0
5,0,Afeni,0
5,0,Aimi,0
5,0,Airica,0
5,0,Akemi,0
5,0,Alandra,0
5,0,Alania,0
5,0,Aldona,0
5,0,Aleen,0
5,0,Alescia,0
5,0,Alessa,0
5,0,Aleyda,0
5,0,Alfrida,0
5,0,Alicen,0
5,0,Alichia,0
5,0,Alissia,0
5,0,Alnita,0
5,0,Aloma,0
5,0,Altamese,0
5,0,Altonia,0
5,0,Ama,0
5,0,Ambra,0
5,0,Amera,0
5,0,Aminta,0
5,0,Anabela,0
5,0,Anathea,0
5,0,Andee,0
5,0,Andora,0
5,0,Anesa,0
5,0,Angelicia,0
5,0,Angelynn,0
5,0,Angenetta,0
5,0,Angil,0
5,0,Ani,0
5,0,Aniko,0
5,0,Anite,0
5,0,Anjelita,0
5,0,Anji,0
5,0,Anjonette,0
5,0,Anju,0
5,0,Annaliza,0
5,0,Annelle,0
5,0,Annesia,0
5,0,Anntionette,0
5,0,Antia,0
5,0,Antionett,0
5,0,Antoinnette,0
5,0,Antoninette,0
5,74,Antwan,0.9367088607594937
5,0,Aphrodite,0
5,0,Arabella,0
5,0,Aracelli,0
5,0,Ariadna,0
5,16,Arie,0.7619047619047619
5,0,Aritha,0
5,0,Arlean,0
5,0,Arleatha,0
5,0,Arlecia,0
5,0,Arlesha,0
5,35,Arlin,0.875
5,0,Arlyne,0
5,0,Arlynn,0
5,0,Armenda,0
5,0,Arna,0
5,0,Arnissa,0
5,569,Arnold,0.9912891986062717
5,190,Aron,0.9743589743589743
5,6,Arrie,0.5454545454545454
5,0,Artemis,0
5,0,Artisha,0
5,0,Ashia,0
5,0,Ashlea,0
5,0,Ashly,0
5,0,Atha,0
5,0,Atonya,0
5,0,Audelia,0
5,254,Austin,0.9806949806949807
5,0,Avelina,0
5,0,Avia,0
5,0,Avital,0
5,0,Avonna,0
5,0,Ayisha,0
5,0,Ayme,0
5,0,Aymee,0
5,0,Ayn,0
5,0,Babetta,0
5,26,Barclay,0.8387096774193549
5,0,Barnetta,0
5,0,Basha,0
5,0,Bea,0
5,0,Bendetta,0
5,0,Benedetta,0
5,384,Benny,0.987146529562982
5,0,Berneice,0
5,0,Berneta,0
5,0,Bethaney,0
5,0,Bethani,0
5,0,Bethellen,0
5,0,Betheny,0
5,0,Betrina,0
5,0,Billee,0
5,405,Bob,0.9878048780487805
5,0,Bozena,0
5,0,Bradi,0
5,73,Branden,0.9358974358974359
5,0,Breanda,0
5,34,Breck,0.8717948717948718
5,0,Brendalyn,0
5,0,Brenetta,0
5,0,Bridey,0
5,0,Bridgetta,0
5,0,Brietta,0
5,0,Brigetta,0
5,0,Brijida,0
5,0,Brina,0
5,0,Britany,0
5,0,Brittin,0
5,0,Bunita,0
5,0,Burnadette,0
5,15,Burnett,0.75
5,0,Cady,0
5,0,Calie,0
5,0,Calisa,0
5,0,Calla,0
5,0,Cama,0
5,0,Camia,0
5,0,Candas,0
5,0,Candia,0
5,0,Caraline,0
5,0,Caretta,0
5,0,Carice,0
5,0,Carlean,0
5,0,Carlethia,0
5,0,Carlitta,0
5,0,Carmenita,0
5,0,Carmenlita,0
5,0,Carmetta,0
5,0,Caroleen,0
5,0,Caronda,0
5,0,Carreen,0
5,0,Carrell,0
5,0,Carsandra,0
5,0,Cassanda,0
5,0,Cassia,0
5,0,Casundra,0
5,0,Cathaleen,0
5,0,Catlin,0
5,0,Catrinia,0
5,0,Catriona,0
5,0,Cecille,0
5,0,Celenia,0
5,0,Celetha,0
5,0,Celida,0
5,0,Cesilia,0
5,0,Chae,0
5,0,Chalene,0
5,0,Chama,0
5,127,Chance,0.9621212121212122
5,10,Chancey,0.6666666666666666
5,0,Chandell,0
5,0,Chandi,0
5,103,Chandler,0.9537037037037037
5,0,Chandre,0
5,0,Channan,0
5,0,Channel,0
5,0,Channell,0
5,0,Chantez,0
5,0,Charae,0
5,0,Charina,0
5,0,Charl,0
5,0,Charlane,0
5,0,Charlea,0
5,0,Charlese,0
5,0,Charletha,0
5,0,Charlissa,0
5,0,Charmarie,0
5,0,Charnel,0
5,0,Chela,0
5,0,Chelene,0
5,0,Chelette,0
5,0,Chelsi,0
5,0,Chemane,0
5,0,Chennel,0
5,0,Cheral,0
5,0,Cheralyn,0
5,0,Cheresa,0
5,0,Cheria,0
5,0,Cheriann,0
5,0,Cheril,0
5,0,Cherina,0
5,0,Cheris,0
5,0,Cherrisse,0
5,0,Cheryel,0
5,0,Cherylin,0
5,0,Cheryln,0
5,14,Chesley,0.7368421052631579
5,0,Chevella,0
5,0,Chez,0
5,6,Chi,0.5454545454545454
5,0,Chie,0
5,0,Chiniqua,0
5,0,Chirelle,0
5,0,Chonte,0
5,0,Chrisitne,0
5,0,Christne,0
5,0,Chrisy,0
5,0,Chrysanthe,0
5,0,Chrystina,0
5,0,Cina,0
5,0,Cindya,0
5,0,Claretta,0
5,0,Classie,0
5,0,Claudett,0
5,457,Clay,0.9891774891774892
5,835,Clayton,0.9940476190476191
5,0,Clelia,0
5,806,Clint,0.9938347718865598
5,0,Clora,0
5,0,Clorissa,0
5,0,Colena,0
5,0,Colisa,0
5,0,Colita,0
5,0,Colleena,0
5,149,Collin,0.9675324675324676
5,0,Constancia,0
5,0,Coree,0
5,0,Cressida,0
5,0,Cretia,0
5,0,Cristan,0
5,0,Crystaline,0
5,0,Cybelle,0
5,0,Cybil,0
5,0,Cylinda,0
5,0,Dafna,0
5,0,Dahn,0
5,0,Dahna,0
5,0,Dalilah,0
5,0,Damarys,0
5,124,Damien,0.9612403100775194
5,22,Danniel,0.8148148148148148
5,0,Danyetta,0
5,0,Daphna,0
5,0,Darenda,0
5,0,Darlen,0
5,0,Darlina,0
5,0,Darlinda,0
5,20,Darnel,0.8
5,392,Darrel,0.9874055415617129
5,0,Darrellyn,0
